STT,Ma_cty,Ngay,Gia_tham_chieu,Len_xuong,Phan_tram,Dong_cua,Khoi_luong,Mo_cua,Cao_nhat,Thap_nhat,Giao_dich_thoa_thuan,Nuoc_ngoai_mua,Nuoc_ngoai_ban 
#668,ABI,29-08-2018,22.10,2.91,13.15%,25.00,130,25.00,25.00,25.00,0,100,0
#669,ABI,28-08-2018,25.45,-3.35,-13.15%,22.10,200,22.80,22.80,22.10,0,100,0
#670,ABI,27-08-2018,24.21,1.23,5.09%,25.45,122,25.45,25.45,25.45,0,100,0
#671,ABI,24-08-2018,23.24,0.97,4.17%,24.21,100,24.21,24.21,24.21,0,100,0
#672,ABI,23-08-2018,23.24,0,0%,23.24,10,23.24,23.24,23.24,0,0,0
#673,ABI,22-08-2018,22.80,0.44,1.93%,23.24,100,23.24,23.24,23.24,0,100,0
#674,ABI,21-08-2018,22.80,0,0%,22.80,100,22.80,22.80,22.80,0,100,0
#675,ABI,20-08-2018,22.80,0,0%,22.80,200,24.56,24.56,22.80,0,200,0
#676,ABI,17-08-2018,21.13,1.67,7.92%,22.80,254,22.45,22.80,22.45,0,200,0
#677,ABI,16-08-2018,22.89,-1.76,-7.69%,21.13,300,24.12,24.12,21.13,0,100,0
#678,ABI,15-08-2018,21.57,1.32,6.12%,22.89,700,21.57,22.89,21.57,0,700,400
#679,ABI,14-08-2018,21.57,0,0%,21.57,"1,300",21.57,21.57,20.34,0,700,300
#680,ABI,13-08-2018,21.57,0,0%,21.57,"1,054",21.57,21.57,21.57,0,"1,000",0
#681,ABI,10-08-2018,21.31,0.26,1.24%,21.57,306,24.12,24.12,21.57,0,200,100
#682,ABI,09-08-2018,21.40,-0.09,-0.41%,21.31,300,24.21,24.21,21.31,0,300,0
#683,ABI,08-08-2018,23.51,-2.11,-8.99%,21.40,800,21.31,21.40,21.31,0,500,600
#684,ABI,07-08-2018,23.51,0,0%,23.51,0,23.51,23.51,23.51,0,0,0
#685,ABI,06-08-2018,23.77,-0.26,-1.11%,23.51,0,23.51,23.51,23.51,0,0,0
#686,ABI,03-08-2018,20.87,2.91,13.92%,23.77,500,22.63,23.77,22.63,0,500,0
#687,ABI,02-08-2018,20.34,0.53,2.60%,20.87,"1,400",21.13,21.13,20.87,0,"1,000",0
#688,ABI,01-08-2018,22.54,-2.20,-9.77%,20.34,"1,000",22.01,23.68,20.34,0,900,0
#689,ABI,31-07-2018,21.92,0.62,2.81%,22.54,"3,630",21.22,22.54,21.13,0,"3,300",500
#690,ABI,30-07-2018,21.31,0.62,2.89%,21.92,100,21.92,21.92,21.92,0,100,0
#691,ABI,27-07-2018,22.80,-1.50,-6.56%,21.31,"1,900",20.87,21.31,20.87,0,900,900
#692,ABI,26-07-2018,21.31,1.50,7.02%,22.80,"1,010",21.57,22.80,21.57,0,"1,000",0
#693,ABI,25-07-2018,21.22,0.09,0.42%,21.31,100,21.31,21.31,21.31,0,100,0
#694,ABI,24-07-2018,20.87,0.35,1.69%,21.22,"2,100",21.31,21.31,19.46,0,600,100
#695,ABI,23-07-2018,20.87,0,0%,20.87,"1,500",21.92,21.92,20.87,0,"1,500",0
#696,ABI,20-07-2018,20.95,-0.09,-0.42%,20.87,"4,700",20.87,21.40,20.87,0,"3,200",100
#697,ABI,19-07-2018,20.69,0.26,1.28%,20.95,"6,320",20.87,21.57,20.69,0,"5,100","1,100"
#698,ABI,18-07-2018,20.69,0,0%,20.69,900,21.04,21.04,20.69,0,700,200
#699,ABI,17-07-2018,21.92,-1.23,-5.62%,20.69,400,22.36,22.36,20.69,0,400,0
#700,ABI,16-07-2018,21.48,0.44,2.05%,21.92,110,21.92,21.92,21.92,0,100,0
#701,ABI,13-07-2018,20.69,0.79,3.83%,21.48,200,20.51,21.48,20.51,0,200,0
#702,ABI,12-07-2018,20.69,0,0%,20.69,0,20.69,20.69,20.69,0,0,0
#703,ABI,11-07-2018,20.34,0.35,1.73%,20.69,400,20.69,20.69,20.69,0,100,400
#704,ABI,10-07-2018,20.16,0.18,0.87%,20.34,560,20.34,20.34,20.34,0,0,0
#705,ABI,09-07-2018,20.87,-0.70,-3.38%,20.16,"3,900",21.92,22.89,19.99,0,"3,200","1,500"
#706,ABI,06-07-2018,20.87,0,0%,20.87,100,20.87,20.87,20.87,0,100,100
#707,ABI,05-07-2018,20.95,-0.09,-0.42%,20.87,600,19.99,20.87,19.81,0,100,0
#708,ABI,04-07-2018,20.95,0,0%,20.95,"12,000",20.34,20.95,20.25,0,"9,000","2,500"
#709,ABI,03-07-2018,21.13,-0.18,-0.83%,20.95,500,20.95,20.95,20.95,0,0,0
#710,ABI,02-07-2018,21.84,-0.70,-3.23%,21.13,500,20.87,21.40,20.69,0,200,0
#711,ABI,29-06-2018,21.66,0.18,0.81%,21.84,200,21.66,21.84,21.66,0,200,0
#712,ABI,28-06-2018,21.66,0,0%,21.66,100,21.66,21.66,21.66,0,100,100
#713,ABI,27-06-2018,21.84,-0.18,-0.81%,21.66,613,21.22,21.66,21.22,0,100,0
#714,ABI,26-06-2018,21.13,0.70,3.33%,21.84,899,21.92,21.92,20.78,0,200,100
#715,ABI,25-06-2018,22.01,-0.88,-4.00%,21.13,"4,600",22.63,22.63,21.13,0,400,0
#716,ABI,22-06-2018,22.01,0,0%,22.01,"1,500",22.01,23.24,22.01,0,"1,000",0
#717,ABI,21-06-2018,21.57,0.44,2.04%,22.01,"2,112",23.33,23.33,22.01,0,"2,100",0
#718,ABI,20-06-2018,22.01,-0.44,-2.00%,21.57,"1,058",23.33,23.33,21.57,0,100,0
#719,ABI,19-06-2018,23.33,-1.32,-5.66%,22.01,"11,900",23.77,23.77,22.01,0,"11,700",0
#720,ABI,18-06-2018,23.33,0,0%,23.33,0,23.33,23.33,23.33,0,0,0
#721,ABI,15-06-2018,22.01,1.32,6.00%,23.33,100,23.33,23.33,23.33,0,100,0
#722,ABI,14-06-2018,22.01,0,0%,22.01,100,22.01,22.01,22.01,0,100,100
#723,ABI,13-06-2018,21.92,0.09,0.40%,22.01,"20,300",22.01,22.01,21.92,0,"20,000","1,000"
#724,ABI,12-06-2018,21.92,0,0%,21.92,0,21.92,21.92,21.92,0,0,0
#725,ABI,11-06-2018,21.22,0.70,3.32%,21.92,242,21.92,21.92,21.92,0,0,0
#726,ABI,08-06-2018,22.01,-0.79,-3.60%,21.22,"1,890",22.01,22.01,21.22,0,0,0
#727,ABI,07-06-2018,22.01,0,0%,22.01,"1,020",23.33,24.65,22.01,0,900,300
#728,ABI,06-06-2018,22.01,0,0%,22.01,100,22.01,22.01,22.01,0,100,0
#729,ABI,05-06-2018,22.01,0,0%,22.01,"2,800",22.01,22.01,22.01,0,"2,800",600
#730,ABI,04-06-2018,22.01,0,0%,22.01,92,22.01,22.01,22.01,0,0,0
#731,ABI,01-06-2018,22.01,0,0%,22.01,410,22.01,22.01,22.01,0,400,400
#732,ABI,31-05-2018,22.19,-0.18,-0.79%,22.01,900,21.92,22.01,21.92,0,300,100
#733,ABI,30-05-2018,22.36,-0.18,-0.79%,22.19,100,22.19,22.19,22.19,0,100,100
#734,ABI,29-05-2018,22.36,0,0%,22.36,0,22.36,22.36,22.36,0,0,0
#735,ABI,28-05-2018,22.45,-0.09,-0.39%,22.36,100,22.36,22.36,22.36,0,100,0
#736,ABI,25-05-2018,22.89,-0.44,-1.92%,22.45,520,22.45,22.45,20.78,0,400,400
#737,ABI,24-05-2018,21.13,1.76,8.33%,22.89,"2,070",21.22,22.89,21.22,0,500,"2,000"
#738,ABI,23-05-2018,23.33,-2.20,-9.43%,21.13,"3,020",21.31,21.31,21.13,0,0,0
#739,ABI,22-05-2018,23.16,0.18,0.76%,23.33,100,23.33,23.33,23.33,0,100,0
#740,ABI,21-05-2018,23.42,-0.26,-1.13%,23.16,"5,400",23.33,23.33,21.22,0,"5,200",200
#741,ABI,18-05-2018,23.60,-0.18,-0.75%,23.42,"1,000",23.60,23.60,22.28,0,"1,000",200
#742,ABI,17-05-2018,21.66,1.94,8.94%,23.60,400,23.24,23.68,23.24,0,300,100
#743,ABI,16-05-2018,22.80,-1.14,-5.02%,21.66,220,21.66,21.66,21.66,0,100,200
#744,ABI,15-05-2018,21.92,0.88,4.02%,22.80,"10,600",21.40,22.80,21.40,0,"3,000","1,100"
#745,ABI,14-05-2018,23.24,-1.32,-5.68%,21.92,"1,300",21.22,21.92,21.22,0,300,0
#746,ABI,11-05-2018,21.22,2.03,9.54%,23.24,"2,700",21.40,23.24,21.40,0,"2,500","2,700"
#747,ABI,10-05-2018,23.60,-2.38,-10.07%,21.22,"3,900",22.36,23.60,21.22,0,200,600
#748,ABI,09-05-2018,24.65,-1.06,-4.29%,23.60,"1,400",21.22,23.77,21.22,0,100,"1,100"
#749,ABI,08-05-2018,24.21,0.44,1.82%,24.65,0,24.65,24.65,24.65,0,0,0
#750,ABI,07-05-2018,24.30,-0.09,-0.36%,24.21,500,26.41,26.41,24.21,0,500,400
#751,ABI,04-05-2018,24.48,-0.18,-0.72%,24.30,200,24.30,24.30,24.30,0,200,200
#752,ABI,03-05-2018,24.56,-0.09,-0.36%,24.48,52,24.48,24.48,24.48,0,0,0
#753,ABI,02-05-2018,24.65,-0.09,-0.36%,24.56,554,24.65,24.65,23.95,0,400,200
#754,ABI,27-04-2018,23.24,1.41,6.06%,24.65,"10,530",23.24,25.27,23.24,0,"10,500","3,400"
#755,ABI,26-04-2018,23.24,0,0%,23.24,820,26.41,26.41,23.24,0,500,600
#756,ABI,24-04-2018,23.24,0,0%,23.24,"3,500",22.89,26.41,22.89,0,"2,400","3,100"
#757,ABI,23-04-2018,23.24,0,0%,23.24,24,23.24,23.24,23.24,0,0,0
#758,ABI,20-04-2018,23.24,0,0%,23.24,0,23.24,23.24,23.24,0,0,0
#759,ABI,19-04-2018,23.24,0,0%,23.24,0,23.24,23.24,23.24,0,0,0
#760,ABI,18-04-2018,23.33,-0.09,-0.38%,23.24,800,23.24,23.24,23.24,0,300,800
#761,ABI,17-04-2018,23.77,-0.44,-1.85%,23.33,100,23.33,23.33,23.33,0,100,100
#762,ABI,16-04-2018,24.56,-0.79,-3.23%,23.77,"6,800",22.89,24.21,22.10,0,"5,800","4,200"
#763,ABI,13-04-2018,22.63,1.94,8.56%,24.56,"16,224",21.92,24.56,21.92,0,"6,700","13,600"
#764,ABI,12-04-2018,23.42,-0.79,-3.38%,22.63,"27,600",21.75,22.63,21.75,0,600,"5,400"
#765,ABI,11-04-2018,23.68,-0.26,-1.12%,23.42,"10,900",22.63,23.42,22.63,0,100,100
#766,ABI,10-04-2018,24.21,-0.53,-2.18%,23.68,"7,400",24.21,24.21,22.28,0,"6,200","5,200"
#767,ABI,09-04-2018,23.60,0.62,2.61%,24.21,"5,810",22.89,24.21,22.19,0,"5,500","5,400"
#768,ABI,06-04-2018,24.21,-0.62,-2.55%,23.60,850,24.21,24.21,23.60,0,800,800
#769,ABI,05-04-2018,24.21,0,0%,24.21,0,24.21,24.21,24.21,0,0,0
#770,ABI,04-04-2018,24.21,0,0%,24.21,0,24.21,24.21,24.21,0,0,0
#771,ABI,03-04-2018,24.21,0,0%,24.21,0,24.21,24.21,24.21,0,0,0
#772,ABI,02-04-2018,24.56,-0.35,-1.43%,24.21,70,24.21,24.21,24.21,0,0,0
#773,ABI,30-03-2018,23.68,0.88,3.72%,24.56,"2,600",23.60,25.00,23.60,0,"1,600",500
#774,ABI,29-03-2018,23.51,0.18,0.75%,23.68,500,23.51,23.68,23.51,0,500,500
#775,ABI,28-03-2018,23.77,-0.26,-1.11%,23.51,500,23.68,23.68,23.51,0,100,0
#776,ABI,27-03-2018,23.42,0.35,1.50%,23.77,"4,300",23.42,23.77,23.42,0,0,"4,300"
#777,ABI,26-03-2018,24.04,-0.62,-2.56%,23.42,"7,300",24.04,24.04,23.42,"20,000",300,100
#778,ABI,23-03-2018,24.04,0,0%,24.04,"23,000",21.22,24.04,21.22,0,"8,600","11,400"
#779,ABI,22-03-2018,23.68,0.35,1.49%,24.04,"41,500",23.68,24.04,23.68,0,"1,000","14,300"
#780,ABI,21-03-2018,23.51,0.18,0.75%,23.68,"9,200",23.51,23.68,23.42,0,"5,500","3,300"
#781,ABI,20-03-2018,24.12,-0.62,-2.55%,23.51,"1,420",21.31,23.51,21.31,0,400,"1,000"
#782,ABI,19-03-2018,23.77,0.35,1.48%,24.12,"22,600",22.10,24.12,22.10,0,100,"1,200"
#783,ABI,16-03-2018,24.65,-0.88,-3.57%,23.77,"1,100",24.21,24.21,23.77,0,100,100
#784,ABI,15-03-2018,22.89,1.76,7.69%,24.65,"13,600",22.10,24.65,21.84,0,"2,100","2,700"
#785,ABI,14-03-2018,21.57,1.32,6.12%,22.89,"3,210",22.63,24.65,22.63,0,"1,200",0
#786,ABI,13-03-2018,21.99,-0.42,-1.91%,21.57,800,21.99,21.99,21.57,0,100,100
#787,ABI,12-03-2018,21.99,0,0%,21.99,"4,111",20.23,21.99,19.81,0,100,0
#788,ABI,09-03-2018,23.08,-1.09,-4.73%,21.99,"11,010",22.49,22.49,21.99,0,"1,200","9,600"
#789,ABI,08-03-2018,20.56,2.52,12.25%,23.08,"13,700",20.48,23.08,20.48,0,"5,800","1,100"
#790,ABI,07-03-2018,20.65,-0.08,-0.41%,20.56,400,20.65,20.65,20.56,0,0,100
#791,ABI,06-03-2018,20.73,-0.08,-0.41%,20.65,400,20.90,20.90,20.65,0,200,0
#792,ABI,05-03-2018,20.98,-0.25,-1.20%,20.73,210,20.73,20.73,20.73,0,100,200
#793,ABI,02-03-2018,21.24,-0.25,-1.19%,20.98,"7,410",19.05,20.98,19.05,0,"5,200","5,400"
#794,ABI,01-03-2018,23.17,-1.93,-8.33%,21.24,"13,700",20.73,21.74,18.05,0,"6,000",0
#795,ABI,28-02-2018,20.98,2.18,10.40%,23.17,"20,200",20.98,23.17,20.14,0,"9,400","11,200"
#796,ABI,27-02-2018,20.98,0,0%,20.98,"21,700",20.98,20.98,20.14,0,600,600
#797,ABI,26-02-2018,21.82,-0.84,-3.85%,20.98,"6,900",21.49,21.82,19.39,0,"3,500","3,000"
#798,ABI,23-02-2018,19.98,1.85,9.24%,21.82,"3,020",19.98,22.91,19.98,0,"2,000","2,100"
#799,ABI,22-02-2018,20.06,-0.08,-0.42%,19.98,"2,200",19.98,19.98,19.98,0,0,0
#800,ABI,21-02-2018,20.73,-0.67,-3.24%,20.06,"2,600",20.31,20.31,20.06,0,100,100
#801,ABI,13-02-2018,19.47,1.26,6.47%,20.73,"2,700",19.47,20.73,18.47,0,900,500
#802,ABI,12-02-2018,19.56,-0.08,-0.43%,19.47,300,19.56,19.56,18.88,0,200,100
#803,ABI,09-02-2018,18.47,1.09,5.91%,19.56,"19,100",18.47,19.56,17.79,0,"8,300","17,500"
#804,ABI,08-02-2018,18.47,0,0%,18.47,"55,500",18.47,18.88,18.47,0,100,"6,100"
#805,ABI,07-02-2018,20.06,-1.59,-7.95%,18.47,"17,200",19.98,19.98,18.47,0,800,100
#806,ABI,06-02-2018,20.14,-0.08,-0.42%,20.06,"59,100",19.30,20.40,18.47,0,"3,300",300
#807,ABI,05-02-2018,20.48,-0.34,-1.64%,20.14,"12,900",20.48,20.48,20.14,0,500,500
#808,ABI,02-02-2018,20.82,-0.34,-1.61%,20.48,"2,110",20.73,20.73,20.14,0,0,0
#809,ABI,01-02-2018,20.98,-0.17,-0.80%,20.82,"4,400",20.90,20.90,20.82,0,"4,100",100
#810,ABI,31-01-2018,20.98,0,0%,20.98,"3,500",20.98,20.98,20.14,0,"1,100","1,200"
#811,ABI,30-01-2018,20.73,0.25,1.21%,20.98,"19,400",20.56,21.40,17.79,0,"13,600","12,100"
#812,ABI,29-01-2018,21.74,-1.01,-4.63%,20.73,"23,760",21.40,21.40,20.73,0,"10,300","1,600"
#813,ABI,26-01-2018,21.49,0.25,1.17%,21.74,"24,600",21.57,21.74,20.82,0,"8,600","20,200"
#814,ABI,25-01-2018,22.24,-0.76,-3.40%,21.49,"7,000",22.33,22.33,21.49,0,"4,800",500
#815,ABI,24-01-2018,22.24,0,0%,22.24,"39,100",22.24,22.41,21.49,0,"22,600","3,100"
#816,ABI,23-01-2018,22.75,-0.50,-2.21%,22.24,"48,790",22.75,22.75,19.22,0,"26,100",800
#817,ABI,22-01-2018,22.83,-0.08,-0.37%,22.75,"4,900",22.41,22.83,22.07,0,"3,700",500
#818,ABI,19-01-2018,23.17,-0.34,-1.45%,22.83,"2,250",22.83,22.83,22.33,0,100,0
#819,ABI,18-01-2018,23.25,-0.08,-0.36%,23.17,"1,580",22.24,23.17,22.24,0,"1,000",0
#820,ABI,17-01-2018,23.33,-0.08,-0.36%,23.25,300,23.25,23.25,23.25,0,300,0
#821,ABI,16-01-2018,23.50,-0.17,-0.71%,23.33,500,23.33,23.33,23.33,0,0,0
#822,ABI,15-01-2018,23.33,0.17,0.72%,23.50,"6,500",23.50,23.59,23.50,0,100,0
#823,ABI,12-01-2018,23.33,0,0%,23.33,"15,000",23.33,26.02,23.33,0,"11,300","11,600"
#824,ABI,11-01-2018,23.50,-0.17,-0.71%,23.33,"5,999",23.50,23.50,22.66,0,"4,400","1,000"
#825,ABI,10-01-2018,23.50,0,0%,23.50,"48,300",23.42,23.92,22.66,0,"13,700","13,700"
#826,ABI,09-01-2018,23.08,0.42,1.82%,23.50,"1,330",22.83,23.50,22.83,0,800,300
#827,ABI,08-01-2018,23.08,0,0%,23.08,"6,900",23.50,24.26,22.66,0,"3,700",100
#828,ABI,05-01-2018,22.91,0.17,0.73%,23.08,"2,400",23.42,23.42,23.08,0,300,0
#829,ABI,04-01-2018,23.42,-0.50,-2.15%,22.91,400,23.08,23.08,22.91,0,0,300
#830,ABI,03-01-2018,22.66,0.76,3.33%,23.42,"2,169",23.50,24.17,23.08,0,809,0
#831,ABI,02-01-2018,23.42,-0.76,-3.23%,22.66,"4,000",23.50,23.84,22.66,0,"2,800","1,700"
#832,ABI,29-12-2017,23.50,-0.08,-0.36%,23.42,"1,000",23.92,23.92,22.75,0,900,300
#833,ABI,28-12-2017,23.50,0,0%,23.50,"8,281",23.50,24.26,23.08,0,"7,281","3,100"
#834,ABI,27-12-2017,23.50,0,0%,23.50,"9,700",24.84,24.84,22.66,0,"1,800",400
#835,ABI,26-12-2017,23.00,0.50,2.19%,23.50,"9,710",26.86,26.86,21.82,0,"5,600","2,100"
#836,ABI,25-12-2017,23.08,-0.08,-0.36%,23.00,"1,090",25.01,25.01,22.66,0,300,300
#837,ABI,22-12-2017,23.42,-0.34,-1.43%,23.08,"2,706",25.01,25.01,23.08,0,400,100
#838,ABI,21-12-2017,23.08,0.34,1.45%,23.42,"2,000",23.50,25.01,23.42,0,"1,000",0
#839,ABI,20-12-2017,23.50,-0.42,-1.79%,23.08,"1,530",25.18,25.18,23.08,0,100,0
#840,ABI,19-12-2017,24.09,-0.59,-2.44%,23.50,"3,900",23.50,23.92,23.08,0,200,"2,000"
#841,ABI,18-12-2017,23.50,0.59,2.50%,24.09,"2,200",24.76,24.76,22.75,0,400,0
#842,ABI,15-12-2017,24.17,-0.67,-2.78%,23.50,"4,000",24.34,24.34,23.08,0,"2,600",300
#843,ABI,14-12-2017,24.51,-0.34,-1.37%,24.17,"3,200",24.34,24.34,23.50,0,"3,000","3,100"
#844,ABI,13-12-2017,23.67,0.84,3.55%,24.51,0,24.51,24.51,24.51,0,0,0
#845,ABI,12-12-2017,23.50,0.17,0.71%,23.67,"4,400",25.18,26.86,23.67,0,"2,600","1,400"
#846,ABI,11-12-2017,24.34,-0.84,-3.45%,23.50,"6,100",25.18,25.18,23.42,0,"1,100","5,000"
#847,ABI,08-12-2017,24.34,0,0%,24.34,200,24.34,24.34,24.34,0,200,0
#848,ABI,07-12-2017,24.34,0,0%,24.34,"2,200",24.34,26.86,24.34,0,"2,200",0
#849,ABI,06-12-2017,23.84,0.50,2.11%,24.34,"1,600",23.50,24.34,23.50,0,"1,600",0
#850,ABI,05-12-2017,25.60,-1.76,-6.89%,23.84,"1,504",24.76,24.76,23.84,0,700,400
#851,ABI,04-12-2017,24.51,1.09,4.45%,25.60,"6,800",23.75,25.60,23.75,0,"6,800",300
#852,ABI,01-12-2017,24.34,0.17,0.69%,24.51,"11,800",24.09,24.51,23.50,0,"8,100",0
#853,ABI,30-11-2017,24.34,0,0%,24.34,396,24.76,24.76,24.34,0,100,0
#854,ABI,29-11-2017,24.68,-0.34,-1.36%,24.34,"2,000",25.52,27.70,24.17,0,"1,400",0
#855,ABI,28-11-2017,24.34,0.34,1.38%,24.68,"7,200",27.70,27.70,23.75,0,"3,600",0
#856,ABI,27-11-2017,24.68,-0.34,-1.36%,24.34,"1,500",24.76,24.76,24.34,0,500,0
#857,ABI,24-11-2017,24.68,0,0%,24.68,"1,600",24.09,24.68,24.09,0,"1,400",0
#858,ABI,23-11-2017,24.76,-0.08,-0.34%,24.68,600,24.76,24.76,24.68,0,500,0
#859,ABI,22-11-2017,24.68,0.08,0.34%,24.76,"2,200",24.34,24.76,23.92,0,"2,100",0
#860,ABI,21-11-2017,24.76,-0.08,-0.34%,24.68,"16,000",24.76,25.18,24.34,0,"6,000",0
#861,ABI,20-11-2017,24.76,0,0%,24.76,"1,900",25.18,25.18,24.42,0,"1,700",0
#862,ABI,17-11-2017,25.18,-0.42,-1.67%,24.76,"10,200",24.84,25.10,24.76,0,"8,600",0
#863,ABI,16-11-2017,25.10,0.08,0.33%,25.18,200,27.87,27.87,25.18,0,100,0
#864,ABI,15-11-2017,24.76,0.34,1.36%,25.10,816,28.12,28.12,25.10,0,500,0
#865,ABI,14-11-2017,27.28,-2.52,-9.23%,24.76,"1,200",24.76,24.76,24.76,0,"1,000",0
#866,ABI,13-11-2017,24.84,2.43,9.80%,27.28,504,27.28,27.28,27.28,0,500,0
#867,ABI,10-11-2017,25.10,-0.25,-1.00%,24.84,"2,700",28.12,28.12,24.76,0,"2,200",0
#868,ABI,09-11-2017,25.10,0,0%,25.10,"9,100",25.18,25.35,24.76,0,"8,100",0
#869,ABI,08-11-2017,24.84,0.25,1.01%,25.10,"39,700",25.18,25.18,24.42,0,"32,300",0
#870,ABI,07-11-2017,25.10,-0.25,-1.00%,24.84,"16,696",25.43,26.86,24.76,0,"14,300",0
#871,ABI,06-11-2017,25.35,-0.25,-0.99%,25.10,"8,300",25.18,25.60,25.01,0,"8,000",0
#872,ABI,03-11-2017,25.43,-0.08,-0.33%,25.35,"13,700",25.10,25.35,25.01,0,"11,400",0
#873,ABI,02-11-2017,25.10,0.34,1.34%,25.43,"19,900",25.18,25.60,24.84,0,"9,600",0
#874,ABI,01-11-2017,25.18,-0.08,-0.33%,25.10,"9,200",25.10,25.10,24.51,0,"9,200",0
#875,ABI,31-10-2017,25.60,-0.42,-1.64%,25.18,"3,300",26.02,26.02,23.92,0,"2,800",0
#876,ABI,30-10-2017,25.85,-0.25,-0.97%,25.60,"4,500",25.60,26.02,24.93,0,900,0
#877,ABI,27-10-2017,25.18,0.67,2.67%,25.85,"3,700",26.02,26.02,25.01,0,"1,500",0
#878,ABI,26-10-2017,26.02,-0.84,-3.23%,25.18,"17,300",25.85,25.85,24.76,0,900,0
#879,ABI,25-10-2017,26.52,-0.50,-1.90%,26.02,"8,200",26.77,28.62,25.60,0,"3,500",0
#880,ABI,24-10-2017,26.35,0.17,0.64%,26.52,"2,800",27.61,29.29,26.52,0,300,0
#881,ABI,23-10-2017,27.45,-1.09,-3.98%,26.35,"2,300",26.86,30.38,26.02,0,"1,200",100
#882,ABI,20-10-2017,24.34,3.11,12.76%,27.45,"86,800",24.59,27.45,24.34,0,900,"10,000"
#883,ABI,19-10-2017,24.34,0,0%,24.34,"2,500",23.92,24.34,23.92,0,"2,200","2,400"
#884,ABI,18-10-2017,24.09,0.25,1.05%,24.34,"1,900",24.00,24.34,23.92,0,"1,900",800
#885,ABI,17-10-2017,24.34,-0.25,-1.03%,24.09,100,24.09,24.09,24.09,0,100,100
#886,ABI,16-10-2017,24.59,-0.25,-1.02%,24.34,"4,600",24.00,24.34,23.92,0,"2,100",600
#887,ABI,13-10-2017,24.68,-0.08,-0.34%,24.59,"5,600",24.34,24.68,23.84,0,600,0
#888,ABI,12-10-2017,24.34,0.34,1.38%,24.68,"1,310",24.34,24.68,24.34,0,"1,310",0
#889,ABI,11-10-2017,24.76,-0.42,-1.69%,24.34,100,24.34,24.34,24.34,0,100,0
#890,ABI,10-10-2017,24.34,0.42,1.72%,24.76,"15,700",24.42,24.76,23.84,0,"10,300",0
#891,ABI,09-10-2017,24.68,-0.34,-1.36%,24.34,"7,700",24.68,25.18,24.34,0,"7,400",100
#892,ABI,06-10-2017,24.76,-0.08,-0.34%,24.68,110,24.68,24.68,24.68,0,100,0
#893,ABI,05-10-2017,24.34,0.42,1.72%,24.76,"12,400",24.84,25.18,23.92,0,"11,300",0
#894,ABI,04-10-2017,25.18,-0.84,-3.33%,24.34,"6,400",25.94,27.19,24.34,0,"3,900",200
#895,ABI,03-10-2017,25.52,-0.34,-1.32%,25.18,100,25.18,25.18,25.18,0,100,100
#896,ABI,02-10-2017,24.93,0.59,2.36%,25.52,"4,500",25.10,25.52,25.10,0,"4,500",0
#897,ABI,29-09-2017,25.18,-0.25,-1%,24.93,"9,900",25.18,26.35,24.34,0,"4,600",200
#898,ABI,28-09-2017,24.26,0.92,3.81%,25.18,"15,000",23.75,25.60,23.67,0,"13,500","3,100"
#899,ABI,27-09-2017,24.34,-0.08,-0.34%,24.26,"19,910",25.52,25.52,23.59,0,"18,000",0
#900,ABI,26-09-2017,24.34,0,0%,24.34,"6,200",25.60,25.60,24.34,0,"6,100","6,000"
#901,ABI,25-09-2017,24.34,0,0%,24.34,"10,600",25.18,25.18,23.08,0,"9,500",0
#902,ABI,22-09-2017,24.34,0,0%,24.34,"2,400",25.94,25.94,22.83,0,"1,200",0
#903,ABI,21-09-2017,25.10,-0.76,-3.01%,24.34,"17,500",25.94,25.94,24.00,0,"14,000",0
#904,ABI,20-09-2017,25.10,0,0%,25.10,0,25.10,25.10,25.10,0,0,0
#905,ABI,19-09-2017,24.93,0.17,0.67%,25.10,"1,020",25.10,25.10,25.10,0,"1,000",0
#906,ABI,18-09-2017,25.18,-0.25,-1%,24.93,"4,200",25.10,25.10,24.59,0,200,0
#907,ABI,15-09-2017,26.02,-0.84,-3.23%,25.18,"10,706",25.94,25.94,24.84,0,"4,400","9,300"
#908,ABI,14-09-2017,25.10,0.92,3.68%,26.02,"13,000",25.94,26.02,24.34,0,"3,100","5,000"
#909,ABI,13-09-2017,24.84,0.25,1.01%,25.10,"3,200",24.68,25.18,24.42,0,"2,100","1,100"
#910,ABI,12-09-2017,24.51,0.34,1.37%,24.84,"3,900",25.18,25.18,24.68,0,"3,200","3,100"
#911,ABI,11-09-2017,25.01,-0.50,-2.01%,24.51,500,24.51,24.51,24.51,0,500,0
#912,ABI,08-09-2017,25.18,-0.17,-0.67%,25.01,"1,306",25.18,26.02,25.01,0,"1,000",0
#913,ABI,07-09-2017,23.92,1.26,5.26%,25.18,"2,610",25.85,25.85,25.10,0,"2,300",0
#914,ABI,06-09-2017,25.18,-1.26,-5%,23.92,"8,200",26.02,26.02,23.50,0,"2,600",0
#915,ABI,05-09-2017,25.18,0,0%,25.18,"10,700",26.77,26.77,24.76,0,"10,100",0
#916,ABI,01-09-2017,25.18,0,0%,25.18,"3,640",24.51,26.86,24.34,0,600,0
#917,ABI,31-08-2017,25.18,0,0%,25.18,"17,700",27.28,27.28,24.34,0,100,0
#918,ABI,30-08-2017,25.35,-0.17,-0.66%,25.18,"2,000",27.28,27.28,25.18,0,100,0
#919,ABI,29-08-2017,27.70,-2.35,-8.48%,25.35,"18,000",25.68,25.68,25.35,0,"5,000",0
