STT,Ma_cty,Ngay,Gia_tham_chieu,Len_xuong,Phan_tram,Dong_cua,Khoi_luong,Mo_cua,Cao_nhat,Thap_nhat,Giao_dich_thoa_thuan,Nuoc_ngoai_mua,Nuoc_ngoai_ban
#1,AAV,29-04-2021,15,0,0%,15,"317,010",15.20,15.20,14.70,0,0,0
#2,AAV,29-04-2021,15,0,0%,15,"317,010",15.20,15.20,14.70,0,0,0
#3,AAV,28-04-2021,14.70,0.30,2.04%,15,"323,000",14.70,15.20,14.30,0,0,0
#4,AAV,27-04-2021,14.80,-0.10,-0.68%,14.70,"202,000",14.90,14.90,14.20,0,0,0
#5,AAV,26-04-2021,14.90,-0.10,-0.67%,14.80,"285,600",14.90,15,14.50,0,100,0
#6,AAV,23-04-2021,14.80,0.10,0.68%,14.90,"228,616",14.90,15,14.40,0,0,0
#7,AAV,22-04-2021,15,-0.20,-1.33%,14.80,"432,150",15,15,14.40,0,0,0
#8,AAV,20-04-2021,14.80,0.20,1.35%,15,"418,750",14.80,15.10,14.60,0,0,0
#9,AAV,19-04-2021,15.20,-0.40,-2.63%,14.80,"276,076",15,15,14.60,0,0,0
#10,AAV,16-04-2021,15.30,-0.10,-0.65%,15.20,"445,874",15.30,15.80,14.60,0,0,0
#11,AAV,15-04-2021,15.50,-0.20,-1.29%,15.30,"789,300",15.50,15.60,14.80,0,0,300
#12,AAV,14-04-2021,15.80,-0.30,-1.90%,15.50,"384,000",15.80,15.80,15.30,0,0,0
#13,AAV,13-04-2021,16.20,-0.40,-2.47%,15.80,"595,954",16.20,16.20,15.60,0,0,0
#14,AAV,12-04-2021,16.50,-0.30,-1.82%,16.20,"304,901",16.50,16.60,16.10,0,0,0
#15,AAV,09-04-2021,16.40,0.10,0.61%,16.50,"326,350",16.40,16.90,16.10,0,0,0
#16,AAV,08-04-2021,16.60,-0.20,-1.20%,16.40,"214,400",16.50,16.80,16.40,0,0,0
#17,AAV,07-04-2021,16.80,-0.20,-1.19%,16.60,"300,208",16.50,16.80,16.50,0,0,0
#18,AAV,06-04-2021,16.90,-0.10,-0.59%,16.80,"343,100",16.70,16.80,16.40,0,0,0
#19,AAV,05-04-2021,16.90,0,0%,16.90,"361,810",16.90,17.10,16.50,0,0,0
#20,AAV,02-04-2021,16.30,0.60,3.68%,16.90,"313,200",16.30,17.60,16.30,0,0,0
#21,AAV,01-04-2021,15.80,0.50,3.16%,16.30,"348,495",15.80,16.50,15.80,0,0,0
#22,AAV,31-03-2021,16.20,-0.40,-2.47%,15.80,"323,050",16.20,16.20,15.80,0,0,0
#23,AAV,30-03-2021,16,0.20,1.25%,16.20,"243,700",16,16.20,15.70,0,400,0
#24,AAV,29-03-2021,16.10,-0.10,-0.62%,16,"300,260",16.10,16.20,15.80,0,0,0
#25,AAV,26-03-2021,16.10,0,0%,16.10,"597,327",16.10,16.10,14.90,0,0,0
#26,AAV,25-03-2021,16.20,-0.10,-0.62%,16.10,"445,701",16.20,16.30,15.80,0,0,0
#27,AAV,24-03-2021,16.40,-0.20,-1.22%,16.20,"574,370",16.40,16.40,15.90,0,0,0
#28,AAV,23-03-2021,16.10,0.30,1.86%,16.40,"511,455",16.30,16.70,16,0,0,0
#29,AAV,22-03-2021,15.60,0.50,3.21%,16.10,"650,323",17,17,15.50,0,0,55
#30,AAV,19-03-2021,15.80,-0.20,-1.27%,15.60,"340,475",15.80,15.80,15.40,20,0,0
#31,AAV,18-03-2021,15.90,-0.10,-0.63%,15.80,"379,470",16,16,15.60,0,0,0
#32,AAV,17-03-2021,15.40,0.50,3.25%,15.90,"646,901",15.40,16,15.20,0,0,"2,200"
#33,AAV,16-03-2021,15.30,0.10,0.65%,15.40,"725,197",15.30,15.70,14.90,0,0,"2,000"
#34,AAV,15-03-2021,15.10,0.20,1.32%,15.30,"398,350",15.10,15.40,14.90,20,0,0
#35,AAV,12-03-2021,15.50,-0.40,-2.58%,15.10,"359,221",15.50,15.90,15,0,0,0
#36,AAV,11-03-2021,14.60,0.90,6.16%,15.50,"614,075",14.70,16,14.50,0,0,0
#37,AAV,10-03-2021,14.60,0,0%,14.60,"397,737",14.80,14.90,14.30,0,0,0
#38,AAV,09-03-2021,14.80,-0.20,-1.35%,14.60,"454,674",14.80,14.80,14.40,0,0,0
#39,AAV,08-03-2021,14.50,0.30,2.07%,14.80,"437,830",15,15.40,14.30,0,0,0
#40,AAV,05-03-2021,14.70,-0.20,-1.36%,14.50,"396,713",14.70,14.70,13.90,0,0,0
#41,AAV,04-03-2021,15,-0.30,-2%,14.70,"539,406",15.10,15.80,14.10,0,300,0
#42,AAV,03-03-2021,13.70,1.30,9.49%,15,"1,130,271",13.70,15,13.70,0,0,0
#43,AAV,02-03-2021,13.40,0.30,2.24%,13.70,"592,020",13.50,13.70,13.40,0,0,0
#44,AAV,01-03-2021,13,0.40,3.08%,13.40,"324,430",13,13.40,13,0,0,0
#45,AAV,26-02-2021,13.20,-0.20,-1.52%,13,"385,051",12.90,13,12.60,0,0,0
#46,AAV,25-02-2021,13.10,0.10,0.76%,13.20,"299,100",13.20,13.20,12.90,0,0,0
#47,AAV,24-02-2021,13.40,-0.30,-2.24%,13.10,"486,900",13.50,13.50,12.90,0,0,0
#48,AAV,23-02-2021,13.60,-0.20,-1.47%,13.40,"336,805",13.10,13.50,13,0,0,0
#49,AAV,22-02-2021,13.70,-0.10,-0.73%,13.60,"428,209",13.70,13.90,13.10,0,0,0
#50,AAV,19-02-2021,12.90,0.80,6.20%,13.70,"981,700",13,13.70,12.70,0,100,0
#51,AAV,18-02-2021,12.80,0.10,0.78%,12.90,"286,100",12.80,13,12.60,0,100,0
#52,AAV,17-02-2021,12.60,0.20,1.59%,12.80,"460,230",12.60,13,12.10,0,0,0
#53,AAV,09-02-2021,12.50,0.10,0.80%,12.60,"315,300",12.50,13.10,12,0,"3,000",0
#54,AAV,08-02-2021,12.30,0.20,1.63%,12.50,"337,801",12.60,13.40,11.90,0,0,0
#55,AAV,05-02-2021,11.50,0.80,6.96%,12.30,"509,610",11.50,12.30,11.30,0,0,0
#56,AAV,04-02-2021,11.30,0.20,1.77%,11.50,"536,055",11.30,11.80,11.20,0,0,0
#57,AAV,03-02-2021,11.10,0.20,1.80%,11.30,"464,200",11,11.50,10.70,0,0,0
#58,AAV,02-02-2021,11,0.10,0.91%,11.10,"323,300",11.20,11.20,10.30,0,0,0
#59,AAV,01-02-2021,11.70,-0.70,-5.98%,11,"370,900",11.80,11.80,10.70,0,0,"4,000"
#60,AAV,29-01-2021,11.80,-0.10,-0.85%,11.70,"751,231",10.80,11.90,10.70,0,0,0
#61,AAV,28-01-2021,13.10,-1.30,-9.92%,11.80,"417,600",12.70,12.70,11.80,0,0,0
#62,AAV,27-01-2021,13.70,-0.60,-4.38%,13.10,"611,821",13.70,13.90,12.70,0,0,"1,600"
#63,AAV,26-01-2021,13.80,-0.10,-0.72%,13.70,"686,935",13.80,14.20,13.40,0,0,0
#64,AAV,25-01-2021,13.60,0.20,1.47%,13.80,"368,300",13.70,13.90,13.30,0,700,0
#65,AAV,22-01-2021,14,-0.40,-2.86%,13.60,"831,700",14,14.50,13.20,0,0,0
#66,AAV,21-01-2021,13,1,7.69%,14,"1,253,007",13,14.30,12.80,0,0,0
#67,AAV,20-01-2021,12.90,0.10,0.78%,13,"402,211",12.80,13,11.90,0,0,0
#68,AAV,19-01-2021,13.30,-0.40,-3.01%,12.90,"827,500",13.30,13.50,12,0,0,0
#69,AAV,18-01-2021,13,0.30,2.31%,13.30,"674,934",12.90,13.90,12.50,0,0,0
#70,AAV,15-01-2021,13,0,0%,13,"554,110",13.50,13.70,12.60,0,0,0
#71,AAV,14-01-2021,13.30,-0.30,-2.26%,13,"536,275",13.20,13.30,12.50,0,0,0
#72,AAV,13-01-2021,13.60,-0.30,-2.21%,13.30,"548,191",13.60,13.60,12.90,0,0,0
#73,AAV,12-01-2021,13.50,0.10,0.74%,13.60,"468,500",13.10,13.70,13,0,0,0
#74,AAV,11-01-2021,13.30,0.20,1.50%,13.50,"403,400",13.30,13.90,13,0,0,0
#75,AAV,08-01-2021,13.10,0.20,1.53%,13.30,"864,400",13.10,13.70,12.30,0,0,0
#76,AAV,07-01-2021,14.50,-1.40,-9.66%,13.10,"1,578,171",14.30,14.30,13.10,0,0,0
#77,AAV,06-01-2021,14.90,-0.40,-2.68%,14.50,"520,455",14.90,15,14.10,0,0,0
#78,AAV,05-01-2021,15.20,-0.30,-1.97%,14.90,"504,400",15.40,15.40,14.70,0,0,0
#79,AAV,04-01-2021,15,0.20,1.33%,15.20,"433,595",15.40,16.20,14.80,0,0,0
#80,AAV,31-12-2020,14.70,0.30,2.04%,15,"417,600",14.70,15.40,14.50,0,0,0
#81,AAV,30-12-2020,14.80,-0.10,-0.68%,14.70,"347,860",14.80,15.30,14.50,0,0,0
#82,AAV,29-12-2020,14.80,0,0%,14.80,"618,917",14.80,14.90,14,0,0,0
#83,AAV,28-12-2020,13.80,1,7.25%,14.80,"569,084",14.10,15.10,13.40,0,0,0
#84,AAV,25-12-2020,13.80,0,0%,13.80,"494,050",13.90,14.10,12.90,0,0,0
#85,AAV,24-12-2020,14.90,-1.10,-7.38%,13.80,"868,070",14.50,15,13.50,0,0,0
#86,AAV,23-12-2020,14.40,0.50,3.47%,14.90,"997,815",15.50,15.70,14.30,0,0,0
#87,AAV,22-12-2020,13.10,1.30,9.92%,14.40,"795,177",13.10,14.40,12.60,0,0,0
#88,AAV,21-12-2020,12.70,0.40,3.15%,13.10,"777,070",13.50,13.80,12.70,0,0,0
#89,AAV,18-12-2020,11.70,1,8.55%,12.70,"584,168",11.70,12.80,11.60,0,0,0
#90,AAV,17-12-2020,11.80,-0.10,-0.85%,11.70,"607,116",12,12.50,11.30,0,0,0
#91,AAV,16-12-2020,11,0.80,7.27%,11.80,"879,566",11,12.10,11,0,"1,000",0
#92,AAV,15-12-2020,10.10,0.90,8.91%,11,"502,095",10.10,11.10,10.10,0,0,0
#93,AAV,14-12-2020,9.60,0.50,5.21%,10.10,"795,005",9.60,10.50,9.60,0,0,0
#94,AAV,11-12-2020,9.70,-0.10,-1.03%,9.60,"417,050",9.60,9.70,9.40,0,0,0
#95,AAV,10-12-2020,9.80,-0.10,-1.02%,9.70,"811,306",9.90,10,9.40,0,0,0
#96,AAV,09-12-2020,9.70,0.10,1.03%,9.80,"506,928",9.80,9.80,9.40,0,0,0
#97,AAV,08-12-2020,9.90,-0.20,-2.02%,9.70,"1,074,171",9.90,10.10,9.40,0,0,400
#98,AAV,07-12-2020,9.30,0.60,6.45%,9.90,"891,684",9.30,10.20,9.30,0,0,0
#99,AAV,04-12-2020,9,0.30,3.33%,9.30,"589,220",9.10,9.30,8.90,0,0,0
#100,AAV,03-12-2020,8.30,0.70,8.43%,9,"580,960",8.30,9.10,8.30,0,0,0
#101,AAV,02-12-2020,7.90,0.40,5.06%,8.30,"517,230",7.90,8.30,7.70,0,0,0
#102,AAV,01-12-2020,7.60,0.30,3.95%,7.90,"345,490",7.60,8,7,0,0,0
#103,AAV,30-11-2020,7.70,-0.10,-1.30%,7.60,"311,570",7.60,7.70,7.30,0,0,0
#104,AAV,27-11-2020,8.10,-0.40,-4.94%,7.70,"216,365",8,8,7.60,0,0,0
#105,AAV,26-11-2020,8,0.10,1.25%,8.10,"282,473",8.50,8.50,8,0,600,0
#106,AAV,25-11-2020,7.30,0.70,9.59%,8,"453,815",7.30,8,7.30,0,0,0
#107,AAV,24-11-2020,7,0.30,4.29%,7.30,"475,012",7,7.30,6.90,0,0,0
#108,AAV,23-11-2020,7,0,0%,7,"240,500",7,7.10,6.90,0,0,0
#109,AAV,20-11-2020,7,0,0%,7,"193,620",7,7.10,6.80,0,0,0
#110,AAV,19-11-2020,7,0,0%,7,"209,180",7,7,6.80,0,0,0
#111,AAV,18-11-2020,7,0,0%,7,"172,300",7,7,6.80,0,0,0
#112,AAV,17-11-2020,7,0,0%,7,"149,238",7,7.10,6.90,0,0,0
#113,AAV,16-11-2020,7.10,-0.10,-1.41%,7,"168,400",7.10,7.20,6.90,0,0,0
#114,AAV,13-11-2020,7,0.10,1.43%,7.10,"270,900",7,7.10,6.90,0,0,0
#115,AAV,12-11-2020,7.10,-0.10,-1.41%,7,"122,922",7,7.10,6.90,0,0,0
#116,AAV,11-11-2020,7.10,0,0%,7.10,"140,400",7.10,7.20,6.90,0,0,0
#117,AAV,10-11-2020,7.20,-0.10,-1.39%,7.10,"214,512",7.10,7.20,6.90,0,0,0
#118,AAV,09-11-2020,7.30,-0.10,-1.37%,7.20,"251,900",7.40,7.50,7,0,0,0
#119,AAV,06-11-2020,7.10,0.20,2.82%,7.30,"269,000",7.10,7.40,7,0,0,0
#120,AAV,05-11-2020,7.20,-0.10,-1.39%,7.10,"467,760",7.30,7.90,7,0,0,0
#121,AAV,04-11-2020,7,0.20,2.86%,7.20,"280,610",6.90,7.20,6.80,0,0,0
#122,AAV,03-11-2020,7,0,0%,7,"196,200",6.90,7,6.80,0,0,0
#123,AAV,02-11-2020,7,0,0%,7,"128,700",7,7,6.80,0,0,0
#124,AAV,30-10-2020,7.10,-0.10,-1.41%,7,"197,800",7,7.10,6.80,0,100,0
#125,AAV,29-10-2020,7.20,-0.10,-1.39%,7.10,"140,820",7.10,7.20,6.90,0,0,0
#126,AAV,28-10-2020,7.50,-0.30,-4%,7.20,"161,812",7.50,7.50,6.90,0,0,0
#127,AAV,27-10-2020,7.60,-0.10,-1.32%,7.50,"221,100",7.40,7.60,7.30,0,0,0
#128,AAV,26-10-2020,7.70,-0.10,-1.30%,7.60,"239,700",7.60,7.70,7.40,0,0,0
#129,AAV,23-10-2020,8,-0.30,-3.75%,7.70,"236,816",8,8,7.60,0,0,0
#130,AAV,22-10-2020,8,0,0%,8,"185,212",8,8.10,7.80,0,0,0
#131,AAV,21-10-2020,8.10,-0.10,-1.23%,8,"256,300",8.10,8.40,7.90,0,0,0
#132,AAV,20-10-2020,7.70,0.40,5.19%,8.10,"303,900",7.80,8.10,7.60,0,0,0
#133,AAV,19-10-2020,8.10,-0.40,-4.94%,7.70,"217,522",8.10,8.10,7.60,0,0,0
#134,AAV,16-10-2020,8.50,-0.40,-4.71%,8.10,"411,400",8.40,8.40,7.70,0,0,0
#135,AAV,15-10-2020,8.70,-0.20,-2.30%,8.50,"254,040",8.70,8.70,8.30,0,0,0
#136,AAV,14-10-2020,8.70,0,0%,8.70,"212,156",8.70,8.80,8.50,0,0,0
#137,AAV,13-10-2020,8.60,0.10,1.16%,8.70,"256,600",8.50,8.80,8.50,0,0,0
#138,AAV,12-10-2020,8.50,0.10,1.18%,8.60,"215,500",8.60,8.80,8.50,0,0,0
#139,AAV,09-10-2020,8.70,-0.20,-2.30%,8.50,"365,089",8.80,8.90,8.50,0,0,0
#140,AAV,08-10-2020,8.90,-0.20,-2.25%,8.70,"243,901",8.80,8.90,8.60,0,0,0
#141,AAV,07-10-2020,8.80,0.10,1.14%,8.90,"184,800",8.60,8.90,8.60,0,0,0
#142,AAV,06-10-2020,9,-0.20,-2.22%,8.80,"300,620",9,9.10,8.70,0,0,0
#143,AAV,05-10-2020,8.90,0.10,1.12%,9,"211,300",9,9,8.60,0,0,0
#144,AAV,02-10-2020,9.10,-0.20,-2.20%,8.90,"305,940",9.10,9.30,8.60,0,0,0
#145,AAV,01-10-2020,9.10,0,0%,9.10,"206,900",9,9.20,8.90,0,0,0
#146,AAV,30-09-2020,8.80,0.30,3.41%,9.10,"217,500",8.80,9.10,8.80,0,0,0
#147,AAV,29-09-2020,9.40,-0.60,-6.38%,8.80,"321,350",9.50,9.50,8.80,0,0,0
#148,AAV,28-09-2020,9.40,0,0%,9.40,"240,745",9.50,9.50,9,0,0,0
#149,AAV,25-09-2020,9.60,-0.20,-2.08%,9.40,"230,950",9.40,9.50,9,0,0,0
#150,AAV,24-09-2020,9.80,-0.20,-2.04%,9.60,"295,250",9.80,10.20,9.30,0,0,0
#151,AAV,23-09-2020,9.40,0.40,4.26%,9.80,"299,910",9.50,10.10,9.20,0,0,0
#152,AAV,22-09-2020,8.60,0.80,9.30%,9.40,"373,520",8.50,9.40,8.40,0,0,0
#153,AAV,21-09-2020,9.50,-0.90,-9.47%,8.60,"682,350",9.20,9.20,8.60,0,0,0
#154,AAV,18-09-2020,9.80,-0.30,-3.06%,9.50,"360,995",9.70,9.90,9.30,50,0,500
#155,AAV,17-09-2020,9.70,0.10,1.03%,9.80,"440,110",9.30,10,9.20,0,0,"4,000"
#156,AAV,16-09-2020,10,-0.30,-3%,9.70,"586,155",10,10.20,9.30,0,0,"2,200"
#157,AAV,15-09-2020,9.60,0.40,4.17%,10,"828,935",9.60,10.40,9,0,0,"3,000"
#158,AAV,14-09-2020,8.80,0.80,9.09%,9.60,"636,060",9.60,9.60,9.60,0,500,"1,700"
#159,AAV,11-09-2020,8,0.80,10%,8.80,"493,770",8,8.80,7.90,0,"4,000",0
#160,AAV,10-09-2020,8.10,-0.10,-1.23%,8,"832,964",8.20,8.50,7.30,0,0,0
#161,AAV,09-09-2020,7.40,0.70,9.46%,8.10,"636,806",7.90,8.10,7.40,0,0,0
#162,AAV,08-09-2020,6.80,0.60,8.82%,7.40,"568,330",6.90,7.40,6.90,0,"2,500",0
#163,AAV,07-09-2020,6.20,0.60,9.68%,6.80,"829,825",6.30,6.80,6.20,0,0,0
#164,AAV,04-09-2020,6.30,-0.10,-1.59%,6.20,"363,761",6.20,6.30,6.10,0,0,0
#165,AAV,03-09-2020,6.40,-0.10,-1.56%,6.30,"391,500",6.40,6.40,6.20,0,0,0
#166,AAV,01-09-2020,6.50,-0.10,-1.54%,6.40,"296,652",6.30,6.40,6.20,0,0,0
#167,AAV,31-08-2020,6.20,0.30,4.84%,6.50,"554,520",6.40,6.70,6.10,0,0,0
#168,AAV,28-08-2020,5.70,0.50,8.77%,6.20,"740,602",5.80,6.20,5.80,0,0,300
#169,AAV,27-08-2020,5.80,-0.10,-1.72%,5.70,"321,920",5.80,5.90,5.70,0,0,0
#170,AAV,26-08-2020,5.90,-0.10,-1.69%,5.80,"361,052",5.90,6,5.70,0,0,0
#171,AAV,25-08-2020,6,-0.10,-1.67%,5.90,"309,706",5.90,6,5.80,0,0,0
#172,AAV,24-08-2020,5.90,0.10,1.69%,6,"477,200",5.90,6,5.70,0,0,0
#173,AAV,21-08-2020,6,-0.10,-1.67%,5.90,"293,600",6,6.10,5.80,0,0,0
#174,AAV,20-08-2020,6,0,0%,6,"303,555",6,6.20,5.80,0,0,0
#175,AAV,19-08-2020,6.10,-0.10,-1.64%,6,"284,532",5.90,6.10,5.80,0,0,0
